source_scope	source_path	target_unit	target_layer	target_path	result	note
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/12.inventory/020.architecture/1166_ERP_THREE_LAYER_OVERLAP_AND_BOUNDARY_WATCHLIST.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/020.architecture/1166_ERP_THREE_LAYER_OVERLAP_AND_BOUNDARY_WATCHLIST.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/12.inventory/020.architecture/1167_ERP_DEFERRED_AND_NOT_YET_SUFFICIENTLY_DESIGNED_LIST.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/020.architecture/1167_ERP_DEFERRED_AND_NOT_YET_SUFFICIENTLY_DESIGNED_LIST.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/12.inventory/020.architecture/1168_ERP_THREE_LAYER_PRIORITY_SEQUENCE.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/020.architecture/1168_ERP_THREE_LAYER_PRIORITY_SEQUENCE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/12.inventory/020.architecture/1169_ERP_THREE_LAYER_INTEGRATED_INVENTORY_SUMMARY.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/020.architecture/1169_ERP_THREE_LAYER_INTEGRATED_INVENTORY_SUMMARY.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/12.inventory/020.architecture/1170_ERP_THREE_LAYER_INVENTORY_ROOT_PATCH.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/020.architecture/1170_ERP_THREE_LAYER_INVENTORY_ROOT_PATCH.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/52.master-data/020.architecture/1171_DESIGN_MASTER_INDEX_THREE_LAYER_INVENTORY_PATCH.md	52.master-data	020.architecture	/data/data/com.termux/files/home/02.ERP-system/52.master-data/020.architecture/1171_DESIGN_MASTER_INDEX_THREE_LAYER_INVENTORY_PATCH.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/12.inventory/020.architecture/1172_ERP_THREE_LAYER_INVENTORY_ROOT_NAVIGATION_RULE.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/020.architecture/1172_ERP_THREE_LAYER_INVENTORY_ROOT_NAVIGATION_RULE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/470.three-layer-current-state-inventory/020.completion-gap-and-priority-inventory/INDEX.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/900.meta/912.transition-unclassified/conflict-files/INDEX__20260422_182656.md	conflict	target already exists at canonical layer
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/470.three-layer-current-state-inventory/020.completion-gap-and-priority-inventory/OVERVIEW.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/900.meta/912.transition-unclassified/conflict-files/OVERVIEW__20260422_182656.md	conflict	target already exists at canonical layer
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/470.three-layer-current-state-inventory/INDEX.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/900.meta/912.transition-unclassified/conflict-files/INDEX__20260422_182656.md	conflict	target already exists at canonical layer
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/470.three-layer-current-state-inventory/OVERVIEW.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/900.meta/912.transition-unclassified/conflict-files/OVERVIEW__20260422_182656.md	conflict	target already exists at canonical layer
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/010.current-state-and-scope/1173_ERP_BASE_LAYER_WHOLE_DESIGN_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1173_ERP_BASE_LAYER_WHOLE_DESIGN_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/010.current-state-and-scope/1174_ERP_BASE_LAYER_WHOLE_DESIGN_POSITIONING.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1174_ERP_BASE_LAYER_WHOLE_DESIGN_POSITIONING.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/010.current-state-and-scope/1175_ERP_BASE_LAYER_WHOLE_DESIGN_CANONICAL_SCOPE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1175_ERP_BASE_LAYER_WHOLE_DESIGN_CANONICAL_SCOPE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/010.current-state-and-scope/1176_ERP_BASE_LAYER_COMPLETION_TARGET.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1176_ERP_BASE_LAYER_COMPLETION_TARGET.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/010.current-state-and-scope/1177_ERP_BASE_LAYER_EXIT_CRITERIA.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1177_ERP_BASE_LAYER_EXIT_CRITERIA.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/010.current-state-and-scope/1178_ERP_BASE_LAYER_CURRENT_STATE_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1178_ERP_BASE_LAYER_CURRENT_STATE_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/010.current-state-and-scope/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/010.current-state-and-scope/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/020.shared-reference-ownership-and-org-baseline/1179_ERP_BASE_LAYER_SHARED_REFERENCE_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1179_ERP_BASE_LAYER_SHARED_REFERENCE_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/020.shared-reference-ownership-and-org-baseline/1180_ERP_ORGANIZATIONAL_STRUCTURE_BASELINE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1180_ERP_ORGANIZATIONAL_STRUCTURE_BASELINE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/13.warehouse/020.architecture/1181_ERP_SHARED_COMPANY_DEPARTMENT_SITE_WAREHOUSE_REFERENCE_RULE.md	13.warehouse	020.architecture	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/020.architecture/1181_ERP_SHARED_COMPANY_DEPARTMENT_SITE_WAREHOUSE_REFERENCE_RULE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/020.shared-reference-ownership-and-org-baseline/1182_ERP_CANONICAL_SHARED_ID_AND_REFERENCE_LINKAGE_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1182_ERP_CANONICAL_SHARED_ID_AND_REFERENCE_LINKAGE_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/020.shared-reference-ownership-and-org-baseline/1183_ERP_SOURCE_TRUTH_VS_DERIVED_SURFACE_BASELINE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1183_ERP_SOURCE_TRUTH_VS_DERIVED_SURFACE_BASELINE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/020.shared-reference-ownership-and-org-baseline/1184_ERP_OWNERSHIP_INHERITANCE_AND_OVERRIDE_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1184_ERP_OWNERSHIP_INHERITANCE_AND_OVERRIDE_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/020.shared-reference-ownership-and-org-baseline/1185_ERP_SHARED_REFERENCE_OWNERSHIP_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1185_ERP_SHARED_REFERENCE_OWNERSHIP_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/020.shared-reference-ownership-and-org-baseline/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/020.shared-reference-ownership-and-org-baseline/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/030.contract-option-enablement-and-classification-baseline/1186_ERP_BASE_LAYER_CONTRACT_OPTION_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1186_ERP_BASE_LAYER_CONTRACT_OPTION_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/030.contract-option-enablement-and-classification-baseline/1187_ERP_COMMON_REQUEST_RESPONSE_ENVELOPE_BASELINE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1187_ERP_COMMON_REQUEST_RESPONSE_ENVELOPE_BASELINE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/030.contract-option-enablement-and-classification-baseline/1188_ERP_STATUS_AND_LIFECYCLE_VOCABULARY_BASELINE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1188_ERP_STATUS_AND_LIFECYCLE_VOCABULARY_BASELINE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/030.contract-option-enablement-and-classification-baseline/1189_ERP_OPTION_ENABLEMENT_BASELINE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1189_ERP_OPTION_ENABLEMENT_BASELINE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/030.contract-option-enablement-and-classification-baseline/1190_ERP_SUBSYSTEM_AND_EXTERNAL_LINKED_APP_CLASSIFICATION_BASELINE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1190_ERP_SUBSYSTEM_AND_EXTERNAL_LINKED_APP_CLASSIFICATION_BASELINE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1191_ERP_COMMON_ERROR_AND_AUDIT_CONTEXT_BASELINE.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1191_ERP_COMMON_ERROR_AND_AUDIT_CONTEXT_BASELINE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/030.contract-option-enablement-and-classification-baseline/1192_ERP_CONTRACT_OPTION_CLASSIFICATION_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1192_ERP_CONTRACT_OPTION_CLASSIFICATION_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/030.contract-option-enablement-and-classification-baseline/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/030.contract-option-enablement-and-classification-baseline/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1193_ERP_BASE_LAYER_PERMISSION_AUDIT_NAVIGATION_CURRENT_STATE.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1193_ERP_BASE_LAYER_PERMISSION_AUDIT_NAVIGATION_CURRENT_STATE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1194_ERP_PERMISSION_FAMILY_BASELINE.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1194_ERP_PERMISSION_FAMILY_BASELINE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1195_ERP_AUDIT_SENSITIVE_ACTION_BASELINE.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1195_ERP_AUDIT_SENSITIVE_ACTION_BASELINE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1196_ERP_INDEX_OVERVIEW_ROOT_LAYERING_RULE.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1196_ERP_INDEX_OVERVIEW_ROOT_LAYERING_RULE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1197_ERP_CROSS_LAYER_DEPENDENCY_DECLARATION_RULE.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1197_ERP_CROSS_LAYER_DEPENDENCY_DECLARATION_RULE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1198_ERP_BASE_LAYER_IMPLEMENTATION_READY_COMPLETION_JUDGMENT_CHECKLIST.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1198_ERP_BASE_LAYER_IMPLEMENTATION_READY_COMPLETION_JUDGMENT_CHECKLIST.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1199_ERP_BASE_LAYER_INTEGRATED_SUMMARY.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1199_ERP_BASE_LAYER_INTEGRATED_SUMMARY.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1200_ERP_BASE_LAYER_COMPLETION_NOTE.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1200_ERP_BASE_LAYER_COMPLETION_NOTE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1201_ERP_BASE_LAYER_ROOT_PATCH.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1201_ERP_BASE_LAYER_ROOT_PATCH.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/52.master-data/020.architecture/1202_DESIGN_MASTER_INDEX_BASE_LAYER_COMPLETION_PATCH.md	52.master-data	020.architecture	/data/data/com.termux/files/home/02.ERP-system/52.master-data/020.architecture/1202_DESIGN_MASTER_INDEX_BASE_LAYER_COMPLETION_PATCH.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/52.master-data/020.architecture/1203_ERP_SYSTEM_MASTER_INDEX_BASE_LAYER_COMPLETION_PATCH.md	52.master-data	020.architecture	/data/data/com.termux/files/home/02.ERP-system/52.master-data/020.architecture/1203_ERP_SYSTEM_MASTER_INDEX_BASE_LAYER_COMPLETION_PATCH.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/51.audit/020.architecture/1204_ERP_BASE_LAYER_ROOT_NAVIGATION_RULE.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/020.architecture/1204_ERP_BASE_LAYER_ROOT_NAVIGATION_RULE.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/040.permission-audit-navigation-and-completion-rule/INDEX.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/900.meta/912.transition-unclassified/conflict-files/INDEX.md	conflict	target already exists at canonical layer
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/040.permission-audit-navigation-and-completion-rule/OVERVIEW.md	51.audit	020.architecture	/data/data/com.termux/files/home/02.ERP-system/51.audit/900.meta/912.transition-unclassified/conflict-files/OVERVIEW.md	conflict	target already exists at canonical layer
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/480.base-layer-whole-design-completion/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/010.current-state-and-scope/1205_ERP_BUSINESS_LAYER_WHOLE_DESIGN_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1205_ERP_BUSINESS_LAYER_WHOLE_DESIGN_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/010.current-state-and-scope/1206_ERP_BUSINESS_LAYER_WHOLE_DESIGN_POSITIONING.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1206_ERP_BUSINESS_LAYER_WHOLE_DESIGN_POSITIONING.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/010.current-state-and-scope/1207_ERP_BUSINESS_LAYER_WHOLE_DESIGN_CANONICAL_SCOPE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1207_ERP_BUSINESS_LAYER_WHOLE_DESIGN_CANONICAL_SCOPE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/010.current-state-and-scope/1208_ERP_BUSINESS_LAYER_MAP.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1208_ERP_BUSINESS_LAYER_MAP.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/010.current-state-and-scope/1209_ERP_BUSINESS_LAYER_COMPLETION_TARGET.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1209_ERP_BUSINESS_LAYER_COMPLETION_TARGET.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/010.current-state-and-scope/1210_ERP_BUSINESS_LAYER_EXIT_CRITERIA.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1210_ERP_BUSINESS_LAYER_EXIT_CRITERIA.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/010.current-state-and-scope/1211_ERP_BUSINESS_LAYER_CURRENT_STATE_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1211_ERP_BUSINESS_LAYER_CURRENT_STATE_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/010.current-state-and-scope/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/010.current-state-and-scope/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/020.core-module-status-and-boundary/1212_ERP_BUSINESS_LAYER_CORE_MODULE_STATUS_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1212_ERP_BUSINESS_LAYER_CORE_MODULE_STATUS_CURRENT_STATE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/01.sales/020.architecture/1213_ERP_SALES_WHOLE_DESIGN_STATUS.md	01.sales	020.architecture	/data/data/com.termux/files/home/02.ERP-system/01.sales/020.architecture/1213_ERP_SALES_WHOLE_DESIGN_STATUS.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/12.inventory/020.architecture/1214_ERP_INVENTORY_WHOLE_DESIGN_STATUS.md	12.inventory	020.architecture	/data/data/com.termux/files/home/02.ERP-system/12.inventory/020.architecture/1214_ERP_INVENTORY_WHOLE_DESIGN_STATUS.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/30.accounting/020.architecture/1215_ERP_ACCOUNTING_WHOLE_DESIGN_STATUS.md	30.accounting	020.architecture	/data/data/com.termux/files/home/02.ERP-system/30.accounting/020.architecture/1215_ERP_ACCOUNTING_WHOLE_DESIGN_STATUS.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/10.purchase/020.architecture/1216_ERP_PURCHASING_WHOLE_DESIGN_STATUS.md	10.purchase	020.architecture	/data/data/com.termux/files/home/02.ERP-system/10.purchase/020.architecture/1216_ERP_PURCHASING_WHOLE_DESIGN_STATUS.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/99.archive/20260422_224743/module-design-reset/15.manufacturing/020.architecture/1217_ERP_MANUFACTURING_WHOLE_DESIGN_STATUS.md	15.manufacturing	020.architecture	/data/data/com.termux/files/home/02.ERP-system/15.manufacturing/020.architecture/1217_ERP_MANUFACTURING_WHOLE_DESIGN_STATUS.md	distributed	copied to canonical layer and archived source
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/020.core-module-status-and-boundary/1218_ERP_BUSINESS_CORE_VS_OPTION_FAMILY_BOUNDARY_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1218_ERP_BUSINESS_CORE_VS_OPTION_FAMILY_BOUNDARY_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/020.core-module-status-and-boundary/1219_ERP_CORE_MODULE_STATUS_ROOT_NAVIGATION_RULE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1219_ERP_CORE_MODULE_STATUS_ROOT_NAVIGATION_RULE.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/020.core-module-status-and-boundary/INDEX.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/INDEX__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/020.core-module-status-and-boundary/OVERVIEW.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/OVERVIEW__20260422_182656.md	module_unknown	could not classify module/submodule
legacy-root	/data/data/com.termux/files/home/02.ERP-system/000.platform/490.business-layer-whole-design-completion/030.handoff-gap-and-priority/1220_ERP_BUSINESS_LAYER_HANDOFF_GAP_CURRENT_STATE.md	-	-	/data/data/com.termux/files/home/02.ERP-system/90.transition-triage/20.unclassified-global/module-unknown/1220_ERP_BUSINESS_LAYER_HANDOFF_GAP_CURRENT_STATE.md	module_unknown	could not classify module/submodule
